product_group_name,product_name,brand,item_number,manufacturer_number,category_hierarchy,product_group_url,Quantity,price_per_unit,availability,group_description,unit_size,specifications,image_urls,scraped_at,extraction_method,validation_status,validation_notes
Ethicon Sutures,"Ethicon sutures black braided silk, 4-0, FS-2, 18"", 12/box",Ethicon,2580008,683G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$111.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black braided silk"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.510390,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black braided silk, 4-0, FS-2, 18"", 12/box",Ethicon,2580008,683G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$109.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black braided silk"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.510390,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black braided silk, 5-0, FS-2, 18"", 12/box",Ethicon,2580022,682G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$118.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black braided silk"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.515167,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black braided silk, 5-0, FS-2, 18"", 12/box",Ethicon,2580022,682G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$115.99,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black braided silk"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.515167,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black braided silk, 5-0, FS-2, 18"", 12/box",Ethicon,2580022,682G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$113.99,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black braided silk"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.515167,css-selector,valid,
Ethicon Sutures,"Ethicon sutures violet braided 4-0, FS-2, 18"", 36/box",Ethicon,2580036,J392H,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$477.99,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",36/box,"{""Needle"": ""FS-2"", ""Material"": ""Violet braided"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.518515,css-selector,valid,
Ethicon Sutures,"Ethicon sutures violet braided 4-0, FS-2, 18"", 36/box",Ethicon,2580036,J392H,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$433.99,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",36/box,"{""Needle"": ""FS-2"", ""Material"": ""Violet braided"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.518515,css-selector,valid,
Ethicon Sutures,"Ethicon sutures violet braided 4-0, FS-2, 18"", 36/box",Ethicon,2580036,J392H,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$425.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",36/box,"{""Needle"": ""FS-2"", ""Material"": ""Violet braided"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.518515,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 4-0, FS-2, 18"", 12/box",Ethicon,2580082,662G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$143.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.521762,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 4-0, FS-2, 18"", 12/box",Ethicon,2580082,662G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$128.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.521762,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 4-0, FS-2, 18"", 12/box",Ethicon,2580082,662G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$125.99,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""4-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.521762,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 5-0, FS-2, 18"", 12/box",Ethicon,2580084,661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$154.49,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.530037,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 5-0, FS-2, 18"", 12/box",Ethicon,2580084,661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$137.99,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.530037,css-selector,valid,
Ethicon Sutures,"Ethicon sutures black nylon 5-0, FS-2, 18"", 12/box",Ethicon,2580084,661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$135.49,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Black nylon"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.530037,css-selector,valid,
Ethicon Sutures,"Ethicon sutures polypropylene 5-0, FS-2, 18"", 12/box",Ethicon,2588384,8661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$214.49,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Polypropylene"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.532994,css-selector,valid,
Ethicon Sutures,"Ethicon sutures polypropylene 5-0, FS-2, 18"", 12/box",Ethicon,2588384,8661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,3,$196.49,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Polypropylene"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.532994,css-selector,valid,
Ethicon Sutures,"Ethicon sutures polypropylene 5-0, FS-2, 18"", 12/box",Ethicon,2588384,8661G,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,6,$192.49,Backorder,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Polypropylene"", ""Gauge"": ""5-0"", ""Length"": ""18\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.532994,css-selector,valid,
Ethicon Sutures,"Ethicon sutures undyed braided 5-0, FS-2, 27"", 12/box",Ethicon,2588387,J421H,Dental Supplies / Sutures & surgical products / Sutures,https://www.safcodental.com/product/ethicon-sutures,1,$512.49,In stock,"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",12/box,"{""Needle"": ""FS-2"", ""Material"": ""Undyed braided"", ""Gauge"": ""5-0"", ""Length"": ""27\""""}",https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg,2026-03-17T19:42:20.537406,css-selector,valid,
